"Race recode (White, Black, Other)",Age recode with <1 year olds,Year of death recode,Sex,State,Count
0,0,7,1,15, 
0,0,7,1,16, 
0,0,7,1,17, 
0,0,7,1,18, 
0,0,7,1,19, 
0,0,7,1,20, 
0,0,7,1,21, 
0,0,7,1,22, 
0,0,7,1,23, 
0,0,7,1,24, 
0,0,7,1,25, 
0,0,7,1,26, 
0,0,7,1,27, 
0,0,7,1,28, 
0,0,7,1,29, 
0,0,7,1,30, 
0,0,7,1,31, 
0,0,7,1,32, 
0,0,7,1,33, 
0,0,7,1,34, 
0,0,7,1,35, 
0,0,7,1,36, 
0,0,7,1,37, 
0,0,7,1,38, 
0,0,7,1,39, 
0,0,7,1,40, 
0,0,7,1,41, 
0,0,7,1,42, 
0,0,7,1,43, 
0,0,7,1,44, 
0,0,7,1,45, 
0,0,7,1,46, 
0,0,7,1,47, 
0,0,7,1,48, 
0,0,7,1,49, 
0,0,7,1,50, 
0,0,7,1,51, 
0,0,7,2,0, 
0,0,7,2,1, 
0,0,7,2,2, 
0,0,7,2,3, 
0,0,7,2,4, 
0,0,7,2,5, 
0,0,7,2,6, 
0,0,7,2,7, 
0,0,7,2,8, 
0,0,7,2,9, 
0,0,7,2,10, 
0,0,7,2,11, 
0,0,7,2,12, 
0,0,7,2,13, 
0,0,7,2,14, 
0,0,7,2,15, 
0,0,7,2,16, 
0,0,7,2,17, 
0,0,7,2,18, 
0,0,7,2,19, 
0,0,7,2,20, 
0,0,7,2,21, 
0,0,7,2,22, 
0,0,7,2,23, 
0,0,7,2,24, 
0,0,7,2,25, 
0,0,7,2,26, 
0,0,7,2,27, 
0,0,7,2,28, 
0,0,7,2,29, 
0,0,7,2,30, 
0,0,7,2,31, 
0,0,7,2,32, 
0,0,7,2,33, 
0,0,7,2,34, 
0,0,7,2,35, 
0,0,7,2,36, 
0,0,7,2,37, 
0,0,7,2,38, 
0,0,7,2,39, 
0,0,7,2,40, 
0,0,7,2,41, 
0,0,7,2,42, 
0,0,7,2,43, 
0,0,7,2,44, 
0,0,7,2,45, 
0,0,7,2,46, 
0,0,7,2,47, 
0,0,7,2,48, 
0,0,7,2,49, 
0,0,7,2,50, 
0,0,7,2,51, 
0,0,8,0,0, 
0,0,8,0,1, 
0,0,8,0,2, 
0,0,8,0,3, 
0,0,8,0,4, 
0,0,8,0,5, 
0,0,8,0,6, 
0,0,8,0,7, 
0,0,8,0,8, 
0,0,8,0,9, 
0,0,8,0,10, 
0,0,8,0,11, 
0,0,8,0,12, 
0,0,8,0,13, 
0,0,8,0,14, 
0,0,8,0,15, 
0,0,8,0,16, 
0,0,8,0,17, 
0,0,8,0,18, 
0,0,8,0,19, 
0,0,8,0,20, 
0,0,8,0,21, 
0,0,8,0,22, 
0,0,8,0,23, 
0,0,8,0,24, 
0,0,8,0,25, 
0,0,8,0,26, 
0,0,8,0,27, 
0,0,8,0,28, 
0,0,8,0,29, 
0,0,8,0,30, 
0,0,8,0,31, 
0,0,8,0,32, 
0,0,8,0,33, 
0,0,8,0,34, 
0,0,8,0,35, 
0,0,8,0,36, 
0,0,8,0,37, 
0,0,8,0,38, 
0,0,8,0,39, 
0,0,8,0,40, 
0,0,8,0,41, 
0,0,8,0,42, 
0,0,8,0,43,15
0,0,8,0,44, 
0,0,8,0,45, 
0,0,8,0,46, 
0,0,8,0,47, 
0,0,8,0,48, 
0,0,8,0,49, 
0,0,8,0,50, 
0,0,8,0,51, 
0,0,8,1,0, 
0,0,8,1,1, 
0,0,8,1,2, 
0,0,8,1,3, 
0,0,8,1,4, 
0,0,8,1,5, 
0,0,8,1,6, 
0,0,8,1,7, 
0,0,8,1,8, 
0,0,8,1,9, 
0,0,8,1,10, 
0,0,8,1,11, 
0,0,8,1,12, 
0,0,8,1,13, 
0,0,8,1,14, 
0,0,8,1,15, 
0,0,8,1,16, 
0,0,8,1,17, 
0,0,8,1,18, 
0,0,8,1,19, 
0,0,8,1,20, 
0,0,8,1,21, 
0,0,8,1,22, 
0,0,8,1,23, 
0,0,8,1,24, 
0,0,8,1,25, 
0,0,8,1,26, 
0,0,8,1,27, 
0,0,8,1,28, 
0,0,8,1,29, 
0,0,8,1,30, 
0,0,8,1,31, 
0,0,8,1,32, 
0,0,8,1,33, 
0,0,8,1,34, 
0,0,8,1,35, 
0,0,8,1,36, 
0,0,8,1,37, 
0,0,8,1,38, 
0,0,8,1,39, 
0,0,8,1,40, 
0,0,8,1,41, 
0,0,8,1,42, 
0,0,8,1,43, 
0,0,8,1,44, 
0,0,8,1,45, 
0,0,8,1,46, 
0,0,8,1,47, 
0,0,8,1,48, 
0,0,8,1,49, 
0,0,8,1,50, 
0,0,8,1,51, 
0,0,8,2,0, 
0,0,8,2,1, 
0,0,8,2,2, 
0,0,8,2,3, 
0,0,8,2,4, 
0,0,8,2,5, 
0,0,8,2,6, 
0,0,8,2,7, 
0,0,8,2,8, 
0,0,8,2,9, 
0,0,8,2,10, 
0,0,8,2,11, 
0,0,8,2,12, 
0,0,8,2,13, 
0,0,8,2,14, 
0,0,8,2,15, 
0,0,8,2,16, 
0,0,8,2,17, 
0,0,8,2,18, 
0,0,8,2,19, 
0,0,8,2,20, 
0,0,8,2,21, 
0,0,8,2,22, 
0,0,8,2,23, 
0,0,8,2,24, 
0,0,8,2,25, 
0,0,8,2,26, 
0,0,8,2,27, 
0,0,8,2,28, 
0,0,8,2,29, 
0,0,8,2,30, 
0,0,8,2,31, 
0,0,8,2,32, 
0,0,8,2,33, 
0,0,8,2,34, 
0,0,8,2,35, 
0,0,8,2,36, 
0,0,8,2,37, 
0,0,8,2,38, 
0,0,8,2,39, 
0,0,8,2,40, 
0,0,8,2,41, 
0,0,8,2,42, 
0,0,8,2,43, 
0,0,8,2,44, 
0,0,8,2,45, 
0,0,8,2,46, 
0,0,8,2,47, 
0,0,8,2,48, 
0,0,8,2,49, 
0,0,8,2,50, 
0,0,8,2,51, 
0,0,9,0,0, 
0,0,9,0,1, 
0,0,9,0,2, 
0,0,9,0,3, 
0,0,9,0,4,14
0,0,9,0,5, 
0,0,9,0,6, 
0,0,9,0,7, 
0,0,9,0,8, 
0,0,9,0,9, 
0,0,9,0,10, 
0,0,9,0,11, 
0,0,9,0,12, 
0,0,9,0,13, 
0,0,9,0,14, 
0,0,9,0,15, 
0,0,9,0,16, 
0,0,9,0,17, 
0,0,9,0,18, 
0,0,9,0,19, 
0,0,9,0,20, 
0,0,9,0,21, 
0,0,9,0,22, 
0,0,9,0,23, 
0,0,9,0,24, 
0,0,9,0,25, 
0,0,9,0,26, 
0,0,9,0,27, 
0,0,9,0,28, 
0,0,9,0,29, 
0,0,9,0,30, 
0,0,9,0,31, 
0,0,9,0,32, 
0,0,9,0,33, 
0,0,9,0,34, 
0,0,9,0,35, 
0,0,9,0,36, 
0,0,9,0,37, 
0,0,9,0,38, 
0,0,9,0,39, 
0,0,9,0,40, 
0,0,9,0,41, 
0,0,9,0,42, 
0,0,9,0,43, 
0,0,9,0,44, 
0,0,9,0,45, 
0,0,9,0,46, 
0,0,9,0,47, 
0,0,9,0,48, 
0,0,9,0,49, 
0,0,9,0,50, 
0,0,9,0,51, 
0,0,9,1,0, 
0,0,9,1,1, 
0,0,9,1,2, 
0,0,9,1,3, 
0,0,9,1,4, 
0,0,9,1,5, 
0,0,9,1,6, 
0,0,9,1,7, 
0,0,9,1,8, 
0,0,9,1,9, 
0,0,9,1,10, 
0,0,9,1,11, 
0,0,9,1,12, 
0,0,9,1,13, 
0,0,9,1,14, 
0,0,9,1,15, 
0,0,9,1,16, 
0,0,9,1,17, 
0,0,9,1,18, 
0,0,9,1,19, 
0,0,9,1,20, 
0,0,9,1,21, 
0,0,9,1,22, 
0,0,9,1,23, 
0,0,9,1,24, 
0,0,9,1,25, 
0,0,9,1,26, 
0,0,9,1,27, 
0,0,9,1,28, 
0,0,9,1,29, 
0,0,9,1,30, 
0,0,9,1,31, 
0,0,9,1,32, 
0,0,9,1,33, 
0,0,9,1,34, 
0,0,9,1,35, 
0,0,9,1,36, 
0,0,9,1,37, 
0,0,9,1,38, 
0,0,9,1,39, 
0,0,9,1,40, 
0,0,9,1,41, 
0,0,9,1,42, 
0,0,9,1,43, 
0,0,9,1,44, 
0,0,9,1,45, 
0,0,9,1,46, 
0,0,9,1,47, 
0,0,9,1,48, 
0,0,9,1,49, 
0,0,9,1,50, 
0,0,9,1,51, 
0,0,9,2,0, 
0,0,9,2,1, 
0,0,9,2,2, 
0,0,9,2,3, 
0,0,9,2,4, 
0,0,9,2,5, 
0,0,9,2,6, 
0,0,9,2,7, 
0,0,9,2,8, 
0,0,9,2,9, 
0,0,9,2,10, 
0,0,9,2,11, 
0,0,9,2,12, 
0,0,9,2,13, 
0,0,9,2,14, 
0,0,9,2,15, 
0,0,9,2,16, 
0,0,9,2,17, 
0,0,9,2,18, 
0,0,9,2,19, 
0,0,9,2,20, 
0,0,9,2,21, 
0,0,9,2,22, 
0,0,9,2,23, 
0,0,9,2,24, 
0,0,9,2,25, 
0,0,9,2,26, 
0,0,9,2,27, 
0,0,9,2,28, 
0,0,9,2,29, 
0,0,9,2,30, 
0,0,9,2,31, 
0,0,9,2,32, 
0,0,9,2,33, 
0,0,9,2,34, 
0,0,9,2,35, 
0,0,9,2,36, 
0,0,9,2,37, 
0,0,9,2,38, 
0,0,9,2,39, 
0,0,9,2,40, 
0,0,9,2,41, 
0,0,9,2,42, 
0,0,9,2,43, 
0,0,9,2,44, 
0,0,9,2,45, 
0,0,9,2,46, 
0,0,9,2,47, 
0,0,9,2,48, 
0,0,9,2,49, 
0,0,9,2,50, 
0,0,9,2,51, 
0,0,10,0,0, 
0,0,10,0,1, 
0,0,10,0,2, 
0,0,10,0,3, 
0,0,10,0,4,11
0,0,10,0,5, 
0,0,10,0,6, 
0,0,10,0,7, 
0,0,10,0,8, 
0,0,10,0,9, 
0,0,10,0,10, 
0,0,10,0,11, 
0,0,10,0,12, 
0,0,10,0,13, 
0,0,10,0,14, 
0,0,10,0,15, 
0,0,10,0,16, 
0,0,10,0,17, 
0,0,10,0,18, 
0,0,10,0,19, 
0,0,10,0,20, 
0,0,10,0,21, 
0,0,10,0,22, 
0,0,10,0,23, 
0,0,10,0,24, 
0,0,10,0,25, 
0,0,10,0,26, 
0,0,10,0,27, 
0,0,10,0,28, 
0,0,10,0,29, 
0,0,10,0,30, 
0,0,10,0,31, 
0,0,10,0,32, 
0,0,10,0,33, 
0,0,10,0,34, 
0,0,10,0,35, 
0,0,10,0,36, 
0,0,10,0,37, 
0,0,10,0,38, 
0,0,10,0,39, 
0,0,10,0,40, 
0,0,10,0,41, 
0,0,10,0,42, 
0,0,10,0,43, 
0,0,10,0,44, 
0,0,10,0,45, 
0,0,10,0,46, 
0,0,10,0,47, 
0,0,10,0,48, 
0,0,10,0,49, 
0,0,10,0,50, 
0,0,10,0,51, 
0,0,10,1,0, 
0,0,10,1,1, 
0,0,10,1,2, 
0,0,10,1,3, 
0,0,10,1,4, 
0,0,10,1,5, 
0,0,10,1,6, 
0,0,10,1,7, 
0,0,10,1,8, 
0,0,10,1,9, 
0,0,10,1,10, 
0,0,10,1,11, 
0,0,10,1,12, 
0,0,10,1,13, 
0,0,10,1,14, 
0,0,10,1,15, 
0,0,10,1,16, 
0,0,10,1,17, 
0,0,10,1,18, 
0,0,10,1,19, 
0,0,10,1,20, 
0,0,10,1,21, 
0,0,10,1,22, 
0,0,10,1,23, 
0,0,10,1,24, 
0,0,10,1,25, 
0,0,10,1,26, 
0,0,10,1,27, 
0,0,10,1,28, 
0,0,10,1,29, 
0,0,10,1,30, 
0,0,10,1,31, 
0,0,10,1,32, 
0,0,10,1,33, 
0,0,10,1,34, 
0,0,10,1,35, 
0,0,10,1,36, 
0,0,10,1,37, 
0,0,10,1,38, 
0,0,10,1,39, 
0,0,10,1,40, 
0,0,10,1,41, 
0,0,10,1,42, 
0,0,10,1,43, 
0,0,10,1,44, 
0,0,10,1,45, 
0,0,10,1,46, 
0,0,10,1,47, 
0,0,10,1,48, 
0,0,10,1,49, 
0,0,10,1,50, 
0,0,10,1,51, 
0,0,10,2,0, 
0,0,10,2,1, 
0,0,10,2,2, 
0,0,10,2,3, 
0,0,10,2,4, 
0,0,10,2,5, 
0,0,10,2,6, 
0,0,10,2,7, 
0,0,10,2,8, 
0,0,10,2,9, 
0,0,10,2,10, 
0,0,10,2,11, 
0,0,10,2,12, 
0,0,10,2,13, 
0,0,10,2,14, 
0,0,10,2,15, 
0,0,10,2,16, 
0,0,10,2,17, 
0,0,10,2,18, 
0,0,10,2,19, 
0,0,10,2,20, 
0,0,10,2,21, 
0,0,10,2,22, 
0,0,10,2,23, 
0,0,10,2,24, 
0,0,10,2,25, 
0,0,10,2,26, 
0,0,10,2,27, 
0,0,10,2,28, 
0,0,10,2,29, 
0,0,10,2,30, 
0,0,10,2,31, 
0,0,10,2,32, 
0,0,10,2,33, 
0,0,10,2,34, 
0,0,10,2,35, 
0,0,10,2,36, 
0,0,10,2,37, 
0,0,10,2,38, 
0,0,10,2,39, 
0,0,10,2,40, 
0,0,10,2,41, 
0,0,10,2,42, 
0,0,10,2,43, 
0,0,10,2,44, 
0,0,10,2,45, 
0,0,10,2,46, 
0,0,10,2,47, 
0,0,10,2,48, 
0,0,10,2,49, 
0,0,10,2,50, 
0,0,10,2,51, 
0,0,11,0,0, 
0,0,11,0,1, 
0,0,11,0,2, 
0,0,11,0,3, 
0,0,11,0,4,12
0,0,11,0,5, 
0,0,11,0,6, 
0,0,11,0,7, 
0,0,11,0,8, 
0,0,11,0,9, 
0,0,11,0,10, 
0,0,11,0,11, 
0,0,11,0,12, 
0,0,11,0,13, 
0,0,11,0,14, 
0,0,11,0,15, 
0,0,11,0,16, 
0,0,11,0,17, 
0,0,11,0,18, 
0,0,11,0,19, 
0,0,11,0,20, 
0,0,11,0,21, 
0,0,11,0,22, 
0,0,11,0,23, 
0,0,11,0,24, 
0,0,11,0,25, 
0,0,11,0,26, 
0,0,11,0,27, 
0,0,11,0,28, 
0,0,11,0,29, 
0,0,11,0,30, 
0,0,11,0,31, 
0,0,11,0,32, 
0,0,11,0,33, 
0,0,11,0,34, 
0,0,11,0,35, 
0,0,11,0,36, 
0,0,11,0,37, 
0,0,11,0,38, 
0,0,11,0,39, 
0,0,11,0,40, 
0,0,11,0,41, 
0,0,11,0,42, 
0,0,11,0,43,15
0,0,11,0,44, 
0,0,11,0,45, 
0,0,11,0,46, 
0,0,11,0,47, 
0,0,11,0,48, 
0,0,11,0,49, 
0,0,11,0,50, 
0,0,11,0,51, 
0,0,11,1,0, 
0,0,11,1,1, 
0,0,11,1,2, 
0,0,11,1,3, 
0,0,11,1,4, 
0,0,11,1,5, 
0,0,11,1,6, 
0,0,11,1,7, 
0,0,11,1,8, 
0,0,11,1,9, 
0,0,11,1,10, 
0,0,11,1,11, 
0,0,11,1,12, 
0,0,11,1,13, 
0,0,11,1,14, 
0,0,11,1,15, 
0,0,11,1,16, 
0,0,11,1,17, 
0,0,11,1,18, 
0,0,11,1,19, 
0,0,11,1,20, 
0,0,11,1,21, 
0,0,11,1,22, 
0,0,11,1,23, 
0,0,11,1,24, 
0,0,11,1,25, 
0,0,11,1,26, 
0,0,11,1,27, 
0,0,11,1,28, 
0,0,11,1,29, 
0,0,11,1,30, 
0,0,11,1,31, 
0,0,11,1,32, 
0,0,11,1,33, 
0,0,11,1,34, 
0,0,11,1,35, 
0,0,11,1,36, 
0,0,11,1,37, 
0,0,11,1,38, 
0,0,11,1,39, 
0,0,11,1,40, 
0,0,11,1,41, 
0,0,11,1,42, 
0,0,11,1,43, 
0,0,11,1,44, 
0,0,11,1,45, 
0,0,11,1,46, 
0,0,11,1,47, 
0,0,11,1,48, 
0,0,11,1,49, 
0,0,11,1,50, 
0,0,11,1,51, 
0,0,11,2,0, 
0,0,11,2,1, 
0,0,11,2,2, 
0,0,11,2,3, 
0,0,11,2,4, 
0,0,11,2,5, 
0,0,11,2,6, 
0,0,11,2,7, 
0,0,11,2,8, 
0,0,11,2,9, 
0,0,11,2,10, 
0,0,11,2,11, 
0,0,11,2,12, 
0,0,11,2,13, 
0,0,11,2,14, 
0,0,11,2,15, 
0,0,11,2,16, 
0,0,11,2,17, 
0,0,11,2,18, 
0,0,11,2,19, 
0,0,11,2,20, 
0,0,11,2,21, 
0,0,11,2,22, 
0,0,11,2,23, 
0,0,11,2,24, 
0,0,11,2,25, 
0,0,11,2,26, 
0,0,11,2,27, 
0,0,11,2,28, 
0,0,11,2,29, 
0,0,11,2,30, 
0,0,11,2,31, 
0,0,11,2,32, 
0,0,11,2,33, 
0,0,11,2,34, 
0,0,11,2,35, 
0,0,11,2,36, 
0,0,11,2,37, 
0,0,11,2,38, 
0,0,11,2,39, 
0,0,11,2,40, 
0,0,11,2,41, 
0,0,11,2,42, 
0,0,11,2,43, 
0,0,11,2,44, 
0,0,11,2,45, 
0,0,11,2,46, 
0,0,11,2,47, 
0,0,11,2,48, 
0,0,11,2,49, 
0,0,11,2,50, 
0,0,11,2,51, 
0,0,12,0,0, 
0,0,12,0,1, 
0,0,12,0,2, 
0,0,12,0,3, 
0,0,12,0,4,12
0,0,12,0,5, 
0,0,12,0,6, 
0,0,12,0,7, 
0,0,12,0,8, 
0,0,12,0,9, 
0,0,12,0,10, 
0,0,12,0,11, 
0,0,12,0,12, 
0,0,12,0,13, 
0,0,12,0,14, 
0,0,12,0,15, 
0,0,12,0,16, 
0,0,12,0,17, 
0,0,12,0,18, 
0,0,12,0,19, 
0,0,12,0,20, 
0,0,12,0,21, 
0,0,12,0,22, 
0,0,12,0,23, 
0,0,12,0,24, 
0,0,12,0,25, 
0,0,12,0,26, 
0,0,12,0,27, 
0,0,12,0,28, 
0,0,12,0,29, 
0,0,12,0,30, 
0,0,12,0,31, 
0,0,12,0,32, 
0,0,12,0,33, 
0,0,12,0,34, 
0,0,12,0,35, 
0,0,12,0,36, 
0,0,12,0,37, 
0,0,12,0,38, 
0,0,12,0,39, 
0,0,12,0,40, 
0,0,12,0,41, 
0,0,12,0,42, 
0,0,12,0,43, 
0,0,12,0,44, 
0,0,12,0,45, 
0,0,12,0,46, 
0,0,12,0,47, 
0,0,12,0,48, 
0,0,12,0,49, 
0,0,12,0,50, 
0,0,12,0,51, 
0,0,12,1,0, 
0,0,12,1,1, 
0,0,12,1,2, 
0,0,12,1,3, 
0,0,12,1,4, 
0,0,12,1,5, 
0,0,12,1,6, 
0,0,12,1,7, 
0,0,12,1,8, 
0,0,12,1,9, 
0,0,12,1,10, 
0,0,12,1,11, 
0,0,12,1,12, 
0,0,12,1,13, 
0,0,12,1,14, 
0,0,12,1,15, 
0,0,12,1,16, 
0,0,12,1,17, 
0,0,12,1,18, 
0,0,12,1,19, 
0,0,12,1,20, 
0,0,12,1,21, 
0,0,12,1,22, 
0,0,12,1,23, 
0,0,12,1,24, 
0,0,12,1,25, 
0,0,12,1,26, 
0,0,12,1,27, 
0,0,12,1,28, 
0,0,12,1,29, 
0,0,12,1,30, 
0,0,12,1,31, 
0,0,12,1,32, 
0,0,12,1,33, 
0,0,12,1,34, 
0,0,12,1,35, 
0,0,12,1,36, 
0,0,12,1,37, 
0,0,12,1,38, 
0,0,12,1,39, 
0,0,12,1,40, 
0,0,12,1,41, 
0,0,12,1,42, 
0,0,12,1,43, 
0,0,12,1,44, 
0,0,12,1,45, 
0,0,12,1,46, 
0,0,12,1,47, 
0,0,12,1,48, 
0,0,12,1,49, 
0,0,12,1,50, 
0,0,12,1,51, 
0,0,12,2,0, 
0,0,12,2,1, 
0,0,12,2,2, 
0,0,12,2,3, 
0,0,12,2,4, 
0,0,12,2,5, 
0,0,12,2,6, 
0,0,12,2,7, 
0,0,12,2,8, 
0,0,12,2,9, 
0,0,12,2,10, 
0,0,12,2,11, 
0,0,12,2,12, 
0,0,12,2,13, 
0,0,12,2,14, 
0,0,12,2,15, 
0,0,12,2,16, 
0,0,12,2,17, 
0,0,12,2,18, 
0,0,12,2,19, 
0,0,12,2,20, 
0,0,12,2,21, 
0,0,12,2,22, 
0,0,12,2,23, 
0,0,12,2,24, 
0,0,12,2,25, 
0,0,12,2,26, 
0,0,12,2,27, 
0,0,12,2,28, 
0,0,12,2,29, 
0,0,12,2,30, 
0,0,12,2,31, 
0,0,12,2,32, 
0,0,12,2,33, 
0,0,12,2,34, 
0,0,12,2,35, 
0,0,12,2,36, 
0,0,12,2,37, 
0,0,12,2,38, 
0,0,12,2,39, 
0,0,12,2,40, 
0,0,12,2,41, 
0,0,12,2,42, 
0,0,12,2,43, 
0,0,12,2,44, 
0,0,12,2,45, 
0,0,12,2,46, 
0,0,12,2,47, 
0,0,12,2,48, 
0,0,12,2,49, 
0,0,12,2,50, 
0,0,12,2,51, 
0,0,13,0,0, 
0,0,13,0,1, 
0,0,13,0,2, 
0,0,13,0,3, 
0,0,13,0,4, 
0,0,13,0,5, 
0,0,13,0,6, 
0,0,13,0,7, 
0,0,13,0,8, 
0,0,13,0,9, 
0,0,13,0,10, 
0,0,13,0,11, 
0,0,13,0,12, 
0,0,13,0,13, 
0,0,13,0,14, 
0,0,13,0,15, 
0,0,13,0,16, 
0,0,13,0,17, 
0,0,13,0,18, 
0,0,13,0,19, 
0,0,13,0,20, 
0,0,13,0,21, 
0,0,13,0,22, 
0,0,13,0,23, 
0,0,13,0,24, 
0,0,13,0,25, 
0,0,13,0,26, 
0,0,13,0,27, 
0,0,13,0,28, 
0,0,13,0,29, 
0,0,13,0,30, 
0,0,13,0,31, 
0,0,13,0,32, 
0,0,13,0,33, 
0,0,13,0,34, 
0,0,13,0,35, 
0,0,13,0,36, 
0,0,13,0,37, 
0,0,13,0,38, 
0,0,13,0,39, 
0,0,13,0,40, 
0,0,13,0,41, 
0,0,13,0,42, 
0,0,13,0,43, 
0,0,13,0,44, 
0,0,13,0,45, 
0,0,13,0,46, 
0,0,13,0,47, 
0,0,13,0,48, 
0,0,13,0,49, 
0,0,13,0,50, 
0,0,13,0,51, 
0,0,13,1,0, 
0,0,13,1,1, 
0,0,13,1,2, 
0,0,13,1,3, 
0,0,13,1,4, 
0,0,13,1,5, 
0,0,13,1,6, 
0,0,13,1,7, 
0,0,13,1,8, 
0,0,13,1,9, 
0,0,13,1,10, 
0,0,13,1,11, 
0,0,13,1,12, 
0,0,13,1,13, 
0,0,13,1,14, 
0,0,13,1,15, 
0,0,13,1,16, 
0,0,13,1,17, 
0,0,13,1,18, 
0,0,13,1,19, 
0,0,13,1,20, 
0,0,13,1,21, 
0,0,13,1,22, 
0,0,13,1,23, 
0,0,13,1,24, 
0,0,13,1,25, 
0,0,13,1,26, 
0,0,13,1,27, 
0,0,13,1,28, 
0,0,13,1,29, 
0,0,13,1,30, 
0,0,13,1,31, 
0,0,13,1,32, 
0,0,13,1,33, 
0,0,13,1,34, 
0,0,13,1,35, 
0,0,13,1,36, 
0,0,13,1,37, 
0,0,13,1,38, 
0,0,13,1,39, 
0,0,13,1,40, 
0,0,13,1,41, 
0,0,13,1,42, 
0,0,13,1,43, 
0,0,13,1,44, 
0,0,13,1,45, 
0,0,13,1,46, 
0,0,13,1,47, 
0,0,13,1,48, 
0,0,13,1,49, 
0,0,13,1,50, 
0,0,13,1,51, 
0,0,13,2,0, 
0,0,13,2,1, 
0,0,13,2,2, 
0,0,13,2,3, 
0,0,13,2,4, 
0,0,13,2,5, 
0,0,13,2,6, 
0,0,13,2,7, 
0,0,13,2,8, 
0,0,13,2,9, 
0,0,13,2,10, 
0,0,13,2,11, 
0,0,13,2,12, 
0,0,13,2,13, 
0,0,13,2,14, 
0,0,13,2,15, 
0,0,13,2,16, 
0,0,13,2,17, 
0,0,13,2,18, 
0,0,13,2,19, 
0,0,13,2,20, 
0,0,13,2,21, 
0,0,13,2,22, 
0,0,13,2,23, 
0,0,13,2,24, 
0,0,13,2,25, 
0,0,13,2,26, 
0,0,13,2,27, 
0,0,13,2,28, 
0,0,13,2,29, 
0,0,13,2,30, 
0,0,13,2,31, 
0,0,13,2,32, 
0,0,13,2,33, 
0,0,13,2,34, 
0,0,13,2,35, 
0,0,13,2,36, 
0,0,13,2,37, 
0,0,13,2,38, 
0,0,13,2,39, 
0,0,13,2,40, 
0,0,13,2,41, 
0,0,13,2,42, 
0,0,13,2,43, 
0,0,13,2,44, 
0,0,13,2,45, 
0,0,13,2,46, 
0,0,13,2,47, 
0,0,13,2,48, 
0,0,13,2,49, 
0,0,13,2,50, 
0,0,13,2,51, 
0,0,14,0,0, 
0,0,14,0,1, 
0,0,14,0,2, 
0,0,14,0,3, 
0,0,14,0,4,15
0,0,14,0,5, 
0,0,14,0,6, 
0,0,14,0,7, 
0,0,14,0,8, 
0,0,14,0,9, 
0,0,14,0,10, 
0,0,14,0,11, 
0,0,14,0,12, 
0,0,14,0,13, 
0,0,14,0,14, 
0,0,14,0,15, 
0,0,14,0,16, 
0,0,14,0,17, 
0,0,14,0,18, 
0,0,14,0,19, 
0,0,14,0,20, 
0,0,14,0,21, 
0,0,14,0,22, 
0,0,14,0,23, 
0,0,14,0,24, 
0,0,14,0,25, 
0,0,14,0,26, 
0,0,14,0,27, 
0,0,14,0,28, 
0,0,14,0,29, 
0,0,14,0,30, 
0,0,14,0,31, 
0,0,14,0,32, 
0,0,14,0,33, 
0,0,14,0,34, 
0,0,14,0,35, 
0,0,14,0,36, 
0,0,14,0,37, 
0,0,14,0,38, 
0,0,14,0,39, 
0,0,14,0,40, 
0,0,14,0,41, 
0,0,14,0,42, 
0,0,14,0,43, 
0,0,14,0,44, 
0,0,14,0,45, 
0,0,14,0,46, 
0,0,14,0,47, 
0,0,14,0,48, 
0,0,14,0,49, 
0,0,14,0,50, 
0,0,14,0,51, 
0,0,14,1,0, 
0,0,14,1,1, 
0,0,14,1,2, 
0,0,14,1,3, 
0,0,14,1,4, 
0,0,14,1,5, 
0,0,14,1,6, 
0,0,14,1,7, 
0,0,14,1,8, 
0,0,14,1,9, 
0,0,14,1,10, 
0,0,14,1,11, 
0,0,14,1,12, 
0,0,14,1,13, 
0,0,14,1,14, 
0,0,14,1,15, 
0,0,14,1,16, 
0,0,14,1,17, 
0,0,14,1,18, 
0,0,14,1,19, 
0,0,14,1,20, 
0,0,14,1,21, 
0,0,14,1,22, 
0,0,14,1,23, 
0,0,14,1,24, 
0,0,14,1,25, 
0,0,14,1,26, 
0,0,14,1,27, 
0,0,14,1,28, 
0,0,14,1,29, 
0,0,14,1,30, 
0,0,14,1,31, 
0,0,14,1,32, 
0,0,14,1,33, 
0,0,14,1,34, 
0,0,14,1,35, 
0,0,14,1,36, 
0,0,14,1,37, 
0,0,14,1,38, 
0,0,14,1,39, 
0,0,14,1,40, 
0,0,14,1,41, 
0,0,14,1,42, 
0,0,14,1,43, 
0,0,14,1,44, 
0,0,14,1,45, 
0,0,14,1,46, 
0,0,14,1,47, 
0,0,14,1,48, 
0,0,14,1,49, 
0,0,14,1,50, 
0,0,14,1,51, 
0,0,14,2,0, 
0,0,14,2,1, 
0,0,14,2,2, 
0,0,14,2,3, 
0,0,14,2,4, 
0,0,14,2,5, 
0,0,14,2,6, 
0,0,14,2,7, 
0,0,14,2,8, 
0,0,14,2,9, 
0,0,14,2,10, 
0,0,14,2,11, 
0,0,14,2,12, 
0,0,14,2,13, 
0,0,14,2,14, 
0,0,14,2,15, 
0,0,14,2,16, 
0,0,14,2,17, 
0,0,14,2,18, 
0,0,14,2,19, 
0,0,14,2,20, 
0,0,14,2,21, 
0,0,14,2,22, 
0,0,14,2,23, 
0,0,14,2,24, 
0,0,14,2,25, 
0,0,14,2,26, 
0,0,14,2,27, 
0,0,14,2,28, 
0,0,14,2,29, 
0,0,14,2,30, 
0,0,14,2,31, 
0,0,14,2,32, 
0,0,14,2,33, 
